,Store Title,State,City,Latitude,Longitude
2233,Chipotle North Lewisville,Texas,Lewisville,33.046062442729756,-97.01036565459634
2234,Chipotle Longview,Texas,Longview,32.54216713054544,-94.73354164723872
2235,Chipotle Texas Tech Red Raiders,Texas,Lubbock,33.58806110178705,-101.86945481372567
2236,Chipotle West End Lubbock,Texas,Lubbock,33.56747929544384,-101.94495181505425
2237,Chipotle Kingsgate,Texas,Lubbock,33.5178,-101.903485
2238,Chipotle Mansfield TX,Texas,Mansfield,32.595479689621165,-97.14808758130016
2239,Chipotle The Palms,Texas,McAllen,26.196057006712476,-98.26065481154853
2240,Chipotle 10th and Trenton,Texas,McAllen,26.268536594783782,-98.21822809325408
2241,Chipotle 380 Town Crossing,Texas,McKinney,33.2180632508534,-96.6383294494691
2242,Chipotle Eldorado,Texas,McKinney,33.172935,-96.641888
2243,Chipotle Mesquite,Texas,Mesquite,32.81120818583242,-96.62445162331352
2244,Chipotle Midland,Texas,Midland,32.03630303209974,-102.12335287415658
2245,Chipotle Missouri City,Texas,Missouri City,29.564574015638367,-95.56266587907771
2246,Chipotle Murphy,Texas,Murphy,33.01195958284809,-96.60931745350695
2247,Chipotle Nacogdoches,Texas,Nacogdoches,31.623117,-94.652685
2248,Chipotle New Braunfels,Texas,New Braunfels,29.70102997288708,-98.09565250062906
2249,Chipotle Rufe Snow,Texas,North Richland Hills,32.841077,-97.237807
2250,Chipotle North Richland Hills,Texas,North Richland Hills,32.853435253660344,-97.19022933470222
2251,Chipotle Odessa,Texas,Odessa,31.8894707,-102.3503322
2252,Chipotle Pasadena West,Texas,Pasadena,29.665725173385574,-95.18777448958394
2253,Chipotle Pasadena,Texas,Pasadena,29.650488,-95.152645
2254,Chipotle Pearland,Texas,Pearland,29.55646862599789,-95.38645022622433
2255,Chipotle Pearland East,Texas,Pearland,29.558162313704297,-95.26174591777362
2256,Chipotle Pflugerville,Texas,Pflugerville,30.46267628419758,-97.59858974895587
2257,Chipotle Pharr,Texas,Pharr,26.2023423,-98.2019228
2258,Chipotle Collin Creek,Texas,Plano,33.01573904388049,-96.70927333668584
2259,Chipotle Coit & 190,Texas,Plano,33.00220425258227,-96.7671159926424
2260,Chipotle Park & Preston,Texas,Plano,33.027518628031146,-96.79243630213222
2261,Chipotle Spring Creek,Texas,Plano,33.056632415094946,-96.69338614293957
2262,Chipotle Shops at Legacy,Texas,Plano,33.078462553788945,-96.82029510459466
2263,Chipotle West Plano,Texas,Plano,33.02704160337276,-96.83295899467657
2264,Chipotle Port Arthur,Texas,Port Arthur,29.944452636428245,-93.99503633418789
2265,Chipotle Red Oak,Texas,Red Oak,32.532614,-96.820676
2266,Chipotle Telecom Corridor,Texas,Richardson,32.97504255000001,-96.72105988528483
2267,Chipotle Rockwall,Texas,Rockwall,32.90270214139954,-96.45458691013295
2268,Chipotle Round Rock,Texas,Round Rock,30.48325672047101,-97.6818482718545
2269,Chipotle University Oaks,Texas,Round Rock,30.556402,-97.688002
2270,Chipotle Rowlett,Texas,Rowlett,32.90814667492056,-96.5722597426178
2271,Chipotle Bandera Road,Texas,San Antonio,29.548612333104405,-98.66493137301637
2272,Chipotle Huebner Oaks,Texas,San Antonio,29.549309,-98.582157
2273,Chipotle Vineyard,Texas,San Antonio,29.6094849,-98.5093478
2274,Chipotle 281 & Bitters,Texas,San Antonio,29.566235414632036,-98.48478935346452
2275,Chipotle TPC & 281,Texas,San Antonio,29.647014944265884,-98.4499956227719
2276,Chipotle Alamo Heights,Texas,San Antonio,29.462380587453715,-98.46551453497028
2277,Chipotle San Pedro,Texas,San Antonio,29.519529,-98.500848
2278,Chipotle Medical District,Texas,San Antonio,29.51045188324642,-98.5784071718
2279,Chipotle Alamo Ranch,Texas,San Antonio,29.493557198313937,-98.7064173760748
2280,Chipotle Quarry,Texas,San Antonio,29.498084683285892,-98.48000078406142
2281,Chipotle Westover Marketplace,Texas,San Antonio,29.43634152481535,-98.64941488757847
2282,Chipotle Rivercenter,Texas,San Antonio,29.423798243569223,-98.48435668548251
2283,Chipotle San Marcos Outlets,Texas,San Marcos,29.8269972703194,-97.98527861207407
2284,Chipotle San Marcos,Texas,San Marcos,29.885570732955124,-97.9410343192481
2285,Chipotle Forum,Texas,Selma,29.571981,-98.326297
2286,Chipotle Big Sherm,Texas,Sherman,33.682573248611455,-96.6089783535798
2287,Chipotle West Southlake,Texas,Southlake,32.937594923367534,-97.18685334999998
2288,Chipotle Southlake,Texas,Southlake,32.93898401218177,-97.10398534258411
2289,Chipotle Louetta North,Texas,Spring,30.066242492392394,-95.43773217048897
2290,Chipotle Spring North,Texas,Spring,30.088626676419224,-95.52151292101581
2291,Chipotle Woodlands,Texas,Spring,30.16431162198162,-95.4648630923279
2292,Chipotle The Grid,Texas,Stafford,29.6430097,-95.575749
2293,Chipotle Greatwood,Texas,Sugar Land,29.563687640746473,-95.68421766532686
2294,Chipotle Sugarland,Texas,Sugar Land,29.594050948457106,-95.6228088116568
2295,Chipotle Sunset Valley,Texas,Sunset Valley,30.230103,-97.822291
2296,Chipotle Bird Creek Crossing,Texas,Temple,31.092525,-97.385601
2297,Chipotle Terrell,Texas,Terrell,32.71672431983841,-96.32569441462027
2298,Chipotle Texarkana,Texas,Texarkana,33.457909905642694,-94.08770048834322
2299,Chipotle Tomball,Texas,Tomball,30.08896759821493,-95.63465116135956
2300,Chipotle Tyler,Texas,Tyler,32.297187250499924,-95.30180172024126
2301,Chipotle WACO,Texas,Waco,31.531182177607963,-97.187874202893
2302,Chipotle Baylor University,Texas,Waco,31.551890477671467,-97.12456136840706
2303,Chipotle Watauga,Texas,Watauga,32.882569254134765,-97.25998003001848
2304,Chipotle Hach,Texas,Waxahachie,32.42422893429829,-96.83892635712135
2305,Chipotle Weatherford,Texas,Weatherford,32.729249999999986,-97.78766131779099
2306,Chipotle Baybrook TX II,Texas,Webster,29.547680203751835,-95.1313626060579
2307,Chipotle Westbank,Texas,West Lake Hills,30.274678317378058,-97.79928546198863
2308,Chipotle Wichita Falls,Texas,Wichita Falls,33.870892477475905,-98.53422405031449
2309,Chipotle Fort Union,Utah,Cottonwood Heights,40.625656607631704,-111.85151518650821
2310,Chipotle Layton,Utah,Layton,41.08873910865449,-111.98477653130016
2311,Chipotle Lehi,Utah,Lehi,40.432083425971584,-111.88820535089116
2312,Chipotle Murray,Utah,Murray,40.65976253940112,-111.88787080156635
2313,Chipotle University Mall,Utah,Orem,40.27351681765806,-111.67868003968488
2314,Chipotle Riverdale Road,Utah,Riverdale,41.1782739,-111.9994683
2315,Chipotle St. George,Utah,Saint George,37.11188431853365,-113.55449525678955
2316,Chipotle Sugarhouse,Utah,Salt Lake City,40.72566691962199,-111.86202174049282
2317,Chipotle 400 South,Utah,Salt Lake City,40.76048,-111.86985
2318,Chipotle Sandy,Utah,Sandy,40.56251060583513,-111.89046145950715
2319,Chipotle West Bountiful,Utah,West Bountiful,40.89083705545898,-111.89262856157569
2320,Chipotle South Burlington,Vermont,Burlington,44.448782,-73.208072
2321,Chipotle Potomac Yard,Virginia,Alexandria,38.835847,-77.051212
2322,Chipotle Foxchase,Virginia,Alexandria,38.81305685985754,-77.11067564171617
2323,Chipotle Kingstowne,Virginia,Alexandria,38.76988804384921,-77.1396962828207
2324,Chipotle Old Town Alexandria,Virginia,Alexandria,38.805119664748766,-77.04590907729818
2325,Chipotle Landmark,Virginia,Alexandria,38.81827130983776,-77.1418976174894
2326,Chipotle Beacon Mall,Virginia,Alexandria,38.77062540769473,-77.08223283711988
2327,Chipotle Pike 3400,Virginia,Arlington,38.86095153042362,-77.09225477984495
2328,Chipotle Pentagon City,Virginia,Arlington,38.862207,-77.06141
2329,Chipotle Crystal City,Virginia,Arlington,38.853839,-77.048715
2330,Chipotle Ballston,Virginia,Arlington,38.87984041620726,-77.11231187086474
2331,Chipotle Lee Heights Shops,Virginia,Arlington,38.898357478221705,-77.11875103497027
2332,Chipotle Shops at Belmont,Virginia,Ashburn,39.0677622525899,-77.485282460549
2333,Chipotle Shoppes at Ryan Park,Virginia,Ashburn,39.01075754698244,-77.49098802331355
2334,Chipotle Virginia Tech,Virginia,Blacksburg,37.23107897750108,-80.41518156554082
2335,Chipotle Blacksburg University Crossroads,Virginia,Blacksburg,37.2318604,-80.4313337
2336,Chipotle Bristow,Virginia,Bristow,38.73292624313041,-77.54766038246942
2337,Chipotle Burke Centre,Virginia,Burke,38.79967888428525,-77.32013130706042
2338,Chipotle Centre Ridge,Virginia,Centreville,38.828165180122696,-77.43816004968551
2339,Chipotle Commonwealth Centre,Virginia,Chantilly,38.8762221,-77.4425056
2340,Chipotle Chantilly,Virginia,Chantilly,38.897549443474965,-77.4434719429396
2341,Chipotle Pantops,Virginia,Charlottesville,38.02911073744564,-78.44408036716408
2342,Chipotle Barracks Road,Virginia,Charlottesville,38.049163080800646,-78.503676312518
2343,Chipotle Chesapeake Square,Virginia,Chesapeake,36.82434820316591,-76.41218882009582
2344,Chipotle Greenbrier Virginia Beach,Virginia,Chesapeake,36.77492903137716,-76.23203127116392
2345,Chipotle Chester,Virginia,Chester,37.35440547013639,-77.41087433246526
2346,Chipotle Colonial Heights,Virginia,Colonial Heights,37.25458321314457,-77.38804097491584
2347,Chipotle Culpeper,Virginia,Culpeper,38.48517906636661,-77.96727142161046
2348,Chipotle Danville VA,Virginia,Danville,36.594503153477724,-79.42416070304108
2349,Chipotle Kamp Washington,Virginia,Fairfax,38.852612873969555,-77.32727303024956
2350,Chipotle Fairlakes,Virginia,Fairfax,38.8576587874658,-77.3574997508897
2351,Chipotle Fair Lakes Center,Virginia,Fairfax,38.857262715999944,-77.3943492073576
2352,Chipotle George Mason,Virginia,Fairfax,38.831375,-77.307755
2353,Chipotle Pickett,Virginia,Fairfax,38.84297718064661,-77.27217308208253
2354,Chipotle Bailey's Crossroads,Virginia,Falls Church,38.847969595624114,-77.12087859508915
2355,Chipotle Broaddale Center,Virginia,Falls Church,38.88506553636872,-77.17454793561899
2356,Chipotle Arlington Boulevard,Virginia,Falls Church,38.87056065104985,-77.15308051315981
2357,Chipotle Merrifield Town Ctr,Virginia,Falls Church,38.87211,-77.228124
2358,Chipotle Cowans Crossing,Virginia,Fredericksburg,38.29925743730688,-77.48370064187338
2359,Chipotle Carter's Corner,Virginia,Fredericksburg,38.34316395154425,-77.49433408589653
2360,Chipotle Fredericksburg,Virginia,Fredericksburg,38.29646905037003,-77.51342006564141
2361,Chipotle Massaponax,Virginia,Fredericksburg,38.23177702030394,-77.50234737729818
2362,Chipotle Virginia Gateway,Virginia,Gainesville,38.79136027689582,-77.6070282530049
2363,Chipotle Summit,Virginia,Glen Allen,37.64585660419979,-77.57969911350915
2364,Chipotle North Richmond,Virginia,Glen Allen,37.667182715815535,-77.45885688622838
2365,Chipotle Nuckols Place,Virginia,Glen Allen,37.682641,-77.587767
2366,Chipotle Peninsula Town Center,Virginia,Hampton,37.043576717112515,-76.39329195511209
2367,Chipotle JMU,Virginia,Harrisonburg,38.43193916285675,-78.85506455157258
2368,Chipotle Herndon,Virginia,Herndon,38.9636858598346,-77.39905367972841
2369,Chipotle Franklin Farm,Virginia,Herndon,38.90789469556738,-77.40875420078737
2370,Chipotle Leesburg VA,Virginia,Leesburg,39.113182695629774,-77.53693910888802
2371,Chipotle Lorton,Virginia,Lorton,38.70166010585884,-77.22061937299901
2372,Chipotle Lakeside Lynchburg,Virginia,Lynchburg,37.39791,-79.22289
2373,Chipotle Lynchburg,Virginia,Lynchburg,37.345215569590096,-79.18886798984857
2374,Chipotle Manassas,Virginia,Manassas,38.79699420293512,-77.51718170077817
2375,Chipotle Liberia Ave,Virginia,Manassas,38.749187459185784,-77.44888590368748
2376,Chipotle McLean,Virginia,McLean,38.93315931098376,-77.17617715686004
2377,Chipotle Tysons Corner Relo,Virginia,McLean,38.9175319,-77.2206992
2378,Chipotle Mechanicsville,Virginia,Mechanicsville,37.6042675,-77.3533323
2379,Chipotle Swift Creek,Virginia,Midlothian,37.415543658106756,-77.64118396502971
2380,Chipotle Patrick Henry Mall,Virginia,Newport News,37.113287786387644,-76.49669555927943
2381,Chipotle CNU,Virginia,Newport News,37.067188612637665,-76.491524693202
2382,Chipotle Military Hwy,Virginia,Norfolk,36.858586358947946,-76.2103812811639
2383,Chipotle Ghent,Virginia,Norfolk,36.86805813582091,-76.29812225950718
2384,Chipotle Norfolk Waterside,Virginia,Norfolk,36.84438117777394,-76.29117939938828
2385,Chipotle Midlothian TPK,Virginia,North Chesterfield,37.506017,-77.607333
2386,Chipotle Chippenham,Virginia,North Chesterfield,37.501364537045085,-77.52837289362071
2387,Chipotle Oakton VA,Virginia,Oakton,38.881287138756534,-77.30176563471377
2388,Chipotle Purcellville,Virginia,Purcellville,39.13617727370391,-77.69132032822438
2389,Chipotle South Lakes Village,Virginia,Reston,38.938525426424974,-77.33054753224621
2390,Chipotle Reston Town Center,Virginia,Reston,38.95922168831271,-77.35677484970284
2391,Chipotle Reston,Virginia,Reston,38.95488123579651,-77.36619755887813
2392,Chipotle Carytown Place,Virginia,Richmond,37.55691858697633,-77.48606082313074
2393,Chipotle Short Pump,Virginia,Richmond,37.653716849464715,-77.61575217937167
2394,Chipotle Willow Lawn,Virginia,Richmond,37.584582788510524,-77.49660022879061
2395,Chipotle Reynolds Crossing,Virginia,Richmond,37.603282311665836,-77.52520518467315
2396,Chipotle VCU,Virginia,Richmond,37.54943990038801,-77.45013182763006
2397,Chipotle Regency Square Mall,Virginia,Richmond,37.6029631,-77.5668176
2398,Chipotle Staples Mill,Virginia,Richmond,37.63779712511851,-77.51171212116674
2399,Chipotle South Roanoke,Virginia,Roanoke,37.25570529518856,-79.95494302974492
2400,Chipotle Valley View Blvd NW,Virginia,Roanoke,37.3009657372299,-79.95707769411803
2401,Chipotle Rosslyn,Virginia,Rosslyn,38.89531623969563,-77.07058259634846
2402,Chipotle Springfield Town Center,Virginia,Springfield,38.774977,-77.173906
2403,Chipotle Springfield,Virginia,Springfield,38.7791265,-77.1898837
2404,Chipotle Newington VA,Virginia,Springfield,38.74030936838895,-77.213077
2405,Chipotle Stafford,Virginia,Stafford,38.469337600134786,-77.41188161962606
2406,Chipotle Dulles Airport,Virginia,Sterling,38.952742,-77.447758
2407,Chipotle Sterling,Virginia,Sterling,39.03467631167813,-77.40711131022789
2408,Chipotle Sugarland Crossing,Virginia,Sterling,39.0155611,-77.3750599
2409,Chipotle Suffolk,Virginia,Suffolk,36.88105344495477,-76.42441766745287
2410,Chipotle Vienna,Virginia,Vienna,38.903594017353036,-77.26203799254546
2411,Chipotle Tysons Rt. 7,Virginia,Vienna,38.924895422755014,-77.23988395567187
2412,Chipotle Hilltop,Virginia,Virginia Beach,36.85093909811026,-76.02367390062903
2413,Chipotle Red Mill,Virginia,Virginia Beach,36.759278384756485,-76.00712405992277
2414,Chipotle Lynnhaven,Virginia,Virginia Beach,36.81955983503378,-76.0691279986205
2415,Chipotle Virginia Beach Pembroke,Virginia,Virginia Beach,36.84452434446941,-76.1297396158518
2416,Chipotle Landstown Commons,Virginia,Virginia Beach,36.77567072937445,-76.08842929505442
2417,Chipotle Warrenton,Virginia,Warrenton,38.729090747752885,-77.79934903801137
2418,Chipotle West Springfield Center,Virginia,West Springfield,38.78088581817097,-77.23523801330907
2419,Chipotle Williamsburg II,Virginia,Williamsburg,37.287465061272925,-76.72109670423993
2420,Chipotle Winchester,Virginia,Winchester,39.16185433676167,-78.16800420858101
2421,Chipotle Woodbridge VA,Virginia,Woodbridge,38.632073571586254,-77.27463675520801
2422,Chipotle Potomac Mills,Virginia,Woodbridge,38.652732984445386,-77.28606066868281
2423,Chipotle The Glen,Virginia,Woodbridge,38.673363,-77.335084
2424,Chipotle Bellevue,Washington,Bellevue,47.61354952147016,-122.19978445305844
2425,Chipotle Crossroads II,Washington,Bellevue,47.62161660322066,-122.13187887635456
2426,Chipotle Factoria,Washington,Bellevue,47.57440487584369,-122.1689446696434
2427,Chipotle Bellis Fair,Washington,Bellingham,48.785015431606084,-122.4897376198034
2428,Chipotle Burlington Blvd.,Washington,Burlington,48.45333193401946,-122.33583993926948
2429,Chipotle Everett,Washington,Everett,47.90953388696193,-122.22527878680063
2430,Chipotle Federal Way,Washington,Federal Way,47.31628571261603,-122.31384686989844
2431,Chipotle Issaquah,Washington,Issaquah,47.54334533,-122.05014117
2432,Chipotle Kennewick,Washington,Kennewick,46.22120030045436,-119.2231980926424
2433,Chipotle Kent,Washington,Kent,47.385287,-122.234995
2434,Chipotle Totem Lake,Washington,Kirkland,47.711843934092386,-122.18179373743442
2435,Chipotle Lacey,Washington,Lacey,47.05785190866636,-122.76505570742631
2436,Chipotle Lakewood Town Center,Washington,Lakewood,47.16193990556455,-122.51836468890099
2437,Chipotle Alderwood Mall,Washington,Lynnwood,47.82979898632198,-122.27256827218491
2438,Chipotle Lynnwood,Washington,Lynnwood,47.82068429853369,-122.28900541104508
2439,Chipotle Smokey Point,Washington,Marysville,48.151148262782435,-122.19128554232788
2440,Chipotle Olympia,Washington,Olympia,47.04175820438967,-122.93446364146473
2441,Chipotle Puyallup,Washington,Puyallup,47.14671834653428,-122.29253940082396
2442,Chipotle Redmond,Washington,Redmond,47.667333296289485,-122.10237353075576
2443,Chipotle Renton,Washington,Renton,47.477539657475575,-122.2162078618598
2444,Chipotle Sammamish,Washington,Sammamish,47.605825994277474,-122.03596036599089
2445,Chipotle Lake City Way,Washington,Seattle,47.721877963844044,-122.29420685276125
2446,Chipotle Capitol Hill,Washington,Seattle,47.613409980561705,-122.32103553584659
2447,Chipotle DT Seattle,Washington,Seattle,47.610001744916026,-122.33767491715571
2448,Chipotle South Lake Union,Washington,Seattle,47.62033584700713,-122.33808066410347
2449,Chipotle U Village,Washington,Seattle,47.66190855000001,-122.29873468159735
2450,Chipotle Northgate,Washington,Seattle,47.7069892,-122.3261358
2451,Chipotle The Ave.,Washington,Seattle,47.65923993614187,-122.31340227422237
2452,Chipotle The Junction,Washington,Seattle,47.5601,-122.386392
2453,Chipotle Silverdale,Washington,Silverdale,47.6631081096204,-122.69622826393811
2454,Chipotle Spokane,Washington,Spokane,47.665820115658654,-117.41073624723873
2455,Chipotle Tacoma Mall,Washington,Tacoma,47.21609225858857,-122.46866955763954
2456,Chipotle Southcenter Square,Washington,Tukwila,47.44896182413443,-122.26198634437122
2457,Chipotle Southcenter Mall,Washington,Tukwila,47.458779,-122.258422
2458,Chipotle 205 Commerce,Washington,Vancouver,45.6214169421172,-122.55359078690799
2459,Chipotle Vancouver WA,Washington,Vancouver,45.65360081813512,-122.5866631534077
2460,Chipotle Hazel Dell,Washington,Vancouver,45.67822343816543,-122.666919755545
2461,Chipotle Mill Plain,Washington,Vancouver,45.61381203874579,-122.50363044107195
2462,Chipotle Woodinville,Washington,Woodinville,47.75470338681191,-122.15576085484457
2463,Chipotle McPherson Square,Washington DC,Washington DC,38.90307389151005,-77.03401239145376
2464,Chipotle CityVista,Washington DC,Washington DC,38.903136696383804,-77.01876441410354
2465,Chipotle Ballpark Square,Washington DC,Washington DC,38.875393,-77.006143
